2022263N10313,IAN,a,1200,NR,9.90000,-46.6000, , , ,PROVISIONAL,814,770,O_____________,nhc_working_bt,AL092022,9.90000,-46.6000, ,DB,20,1012,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,280
2022263N10313,IAN,a,0900,TS,14.5525,-73.6178, , , ,PROVISIONAL,308,304,P_____________, ,AL092022,14.5426,-73.6129, ,TS,37,1004,0, , , ,40, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,260
2022263N10313,IAN,a,1200,TS,14.4000,-74.5000, , , ,PROVISIONAL,350,350,O_____________,nhc_working_bt,AL092022,14.4000,-74.5000, ,TS,40,1003,0, , , ,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,18,261
2022263N10313,IAN,a,1500,TS,14.2860,-75.4026, , , ,PROVISIONAL,370,370,P_____________, ,AL092022,14.3627,-75.4023, ,TS,40,1003,0, , , ,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,265
2022263N10313,IAN,a,1800,TS,14.2667,-76.2000, , , ,PROVISIONAL,395,373,O_____________,nhc_working_bt,AL092022,14.4000,-76.2000, ,TS,40,1003,0, , , ,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,13,276
2022263N10313,IAN,a,2100,TS,14.4228,-76.7447, , , ,PROVISIONAL,373,346,P_____________, ,AL092022,14.4994,-76.7448, ,TS,42,1002,0, , , ,50, , , , , , , , ,1009,175,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,289
2022263N10313,IAN,a,0000,TS,14.6000,-77.2000, , , ,PROVISIONAL,346,346,O_____________,nhc_working_bt,AL092022,14.6000,-77.2000, ,TS,45,1002,0,40, , ,50, , , , , , , , ,1009,190,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,10,280
2022263N10313,IAN,a,0300,TS,14.5949,-77.7429, , , ,PROVISIONAL,351,351,P_____________, ,AL092022,14.5849,-77.7428, ,TS,45,1002,0,40, , ,50, , , , , , , , ,1008,185,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,270
2022263N10313,IAN,a,0600,TS,14.6000,-78.3000, , , ,PROVISIONAL,366,366,O_____________,nhc_working_bt,AL092022,14.6000,-78.3000, ,TS,45,1003,0,40, , ,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12, , , ,30,11,278
2022263N10313,IAN,a,0900,TS,14.7476,-78.8874, , , ,PROVISIONAL,380,366,P_____________, ,AL092022,14.7476,-78.8874, ,TS,42,1003,0,40, , ,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , ,30,11,291
2022263N10313,IAN,a,1200,TS,15.0000,-79.4000, , , ,PROVISIONAL,371,352,O_____________,nhc_working_bt,AL092022,15.0000,-79.4000, ,TS,40,1003,0,40, , ,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,30, , ,30,10,304
2022263N10313,IAN,a,1500,TS,15.2897,-79.7155, , , ,PROVISIONAL,352,327,P_____________, ,AL092022,15.2897,-79.7155, ,TS,40,1003,0,35, , , , , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , ,37,9,320
2022263N10313,IAN,a,1800,TS,15.7000,-80.0000, , , ,PROVISIONAL,327,300,O_____________,nhc_working_bt,AL092022,15.7000,-80.0000, ,TS,40,1003,0,30, , , , , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,30, , ,45,12,325
2022263N10313,IAN,a,2100,TS,16.2926,-80.4346, , , ,PROVISIONAL,300,294,P_____________, ,AL092022,16.2926,-80.4346, ,TS,45,997,0,45, , , , , , , , , , , ,1007,150,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , , ,15,324
2022263N10313,IAN,a,0000,TS,16.9000,-80.9000, , , ,PROVISIONAL,302,297,O_____________,nhc_working_bt,AL092022,16.9000,-80.9000, ,TS,50,991,0,60,60, ,30,30, , , , , , , ,1007,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,30, , , ,13,320
2022263N10313,IAN,a,0300,TS,17.3149,-81.3155, , , ,PROVISIONAL,316,312,P_____________, ,AL092022,17.3149,-81.3155, ,TS,57,988,0,65,65, ,50,30, , , , , , , ,1007,135,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,37, , , ,11,316
2022263N10313,IAN,a,0600,TS,17.7000,-81.7000, , , ,PROVISIONAL,324,324,O_____________,nhc_working_bt,AL092022,17.7000,-81.7000, ,HU,65,985,1,70,70,30,70,30,30, ,20,15, , , ,1007,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,45,30,30,30,11,321
2022263N10313,IAN,a,0900,TS,18.1849,-82.0651, , , ,PROVISIONAL,352,304,P_____________, ,AL092022,18.1849,-82.0651, ,HU,67,983,1,80,75,35,80,35,35, ,25,17, , , ,1007,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,52,30,30,45,12,326
2022263N10313,IAN,a,1200,TS,18.7000,-82.4000, , , ,PROVISIONAL,304,246,O_____________,nhc_working_bt,AL092022,18.7000,-82.4000, ,HU,70,981,1,90,80,40,90,40,40, ,30,20, , , ,1008,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,60,30,30,60,12,328
2022263N10313,IAN,a,1500,TS,19.1925,-82.7301, , , ,PROVISIONAL,246,191,P_____________, ,AL092022,19.1925,-82.7301, ,HU,75,978,1,95,85,50,90,45,45, ,30,25, , , ,1008,150,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,45,30,67,12,330
2022263N10313,IAN,a,1800,TS,19.7000,-83.0000, , , ,PROVISIONAL,191,137,O_____________,nhc_working_bt,AL092022,19.7000,-83.0000, ,HU,80,976,1,100,90,60,90,50,50,20,30,30,25, ,20,1008,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,120,60,30,75,11,339
2022263N10313,IAN,a,2100,TS,20.2499,-83.1728, , , ,PROVISIONAL,140,84,P_____________, ,AL092022,20.2499,-83.1728, ,HU,82,970,1,100,90,60,90,50,50,20,30,30,25, ,20,1007,140,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,90,45,82,11,346
2022263N10313,IAN,a,0000,TS,20.8000,-83.3000, , , ,PROVISIONAL,84,47,O_____________,nhc_working_bt,AL092022,20.8000,-83.3000, ,HU,85,965,2,100,90,60,90,50,50,20,30,30,25, ,20,1006,130,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,150,120,60,90,11,346
2022263N10313,IAN,a,0300,TS,21.3187,-83.4671, , , ,PROVISIONAL,56,42,P_____________, ,AL092022,21.3110,-83.4566, ,HU,92,960,2,100,95,65,90,50,50,25,35,30,25, ,20,1007,165,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,120,67,105,10,344
2022263N10313,IAN,a,0600,TS,21.8000,-83.6000, , , ,PROVISIONAL,42,0,O_____________,nhc_working_bt,AL092022,21.8000,-83.6000, ,HU,100,956,3,100,100,70,90,50,50,30,40,30,25,20,20,1008,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,180,120,75,120,9,348
2022263N10313,IAN,a,0830,TS,22.1617,-83.6625, , , ,PROVISIONAL,0,0,V_____________,nhc_working_bt,AL092022,22.2000,-83.7000, ,HU,110,947,3,100,100,70,90,50,50,30,40,30,25,20,20,1008,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,167,132,81,107,9,353
2022263N10313,IAN,a,0900,TS,22.2267,-83.6639, , , ,PROVISIONAL,0,0,P_____________, ,AL092022,22.2653,-83.7017, ,HU,108,949,3,102,102,74,94,51,51,32,42,30,25,20,20,1008,209,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,135,82,105,8,8
2022263N10313,IAN,a,1200,TS,22.6000,-83.6000, , , ,PROVISIONAL,0,0,O_____________,nhc_working_bt,AL092022,22.6000,-83.6000, ,HU,100,963,3,120,120,100,120,60,60,50,60,30,25,20,20,1009,270,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,150,150,90,90,8,13
2022263N10313,IAN,a,1500,TS,23.0381,-83.4692, , , ,PROVISIONAL,15,15,P_____________, ,AL092022,23.0294,-83.4624, ,HU,102,957,3,120,120,100,120,60,60,50,60,32,30,20,20,1009,270,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,112,165,75,90,9,17
2022263N10313,IAN,a,1800,TS,23.5000,-83.3000, , , ,PROVISIONAL,67,67,O_____________,nhc_working_bt,AL092022,23.5000,-83.3000, ,HU,105,951,3,120,120,100,120,60,60,50,60,35,35,20,20,1009,270,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,75,180,60,90,10,18
2022263N10313,IAN,a,2100,TS,23.9575,-83.1351, , , ,PROVISIONAL,115,115,P_____________, ,AL092022,23.9575,-83.1351, ,HU,105,949,3,120,120,100,120,60,60,50,60,35,35,20,20,1008,225,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,82,120,120,90,9,17
2022263N10313,IAN,a,0000,TS,24.4000,-83.0000, , , ,PROVISIONAL,153,153,O_____________,nhc_working_bt,AL092022,24.4000,-83.0000, ,HU,105,947,3,120,120,100,120,60,60,50,60,35,35,20,20,1008,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,90,60,180,90,9,12
2022263N10313,IAN,a,0300,TS,24.8075,-82.9422, , , ,PROVISIONAL,172,143,P_____________, ,AL092022,24.8075,-82.9422, ,HU,112,946,3,120,125,100,135,65,60,55,65,35,35,25,27,1009,190,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,60,180,90,8,6
2022263N10313,IAN,a,0600,TS,25.2000,-82.9000, , , ,PROVISIONAL,143,114,O_____________,nhc_working_bt,AL092022,25.2000,-82.9000, ,HU,120,945,4,120,130,100,150,70,60,60,70,35,35,30,35,1010,200,20,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,90,60,180,90,8,8
2022263N10313,IAN,a,0900,TS,25.6150,-82.8150, , , ,PROVISIONAL,114,89,P_____________, ,AL092022,25.6150,-82.8150, ,HU,127,941,4,120,135,100,150,70,60,65,75,37,37,30,37,1010,235,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,90,225,150,8,13
2022263N10313,IAN,a,1200,TS,26.0000,-82.7000, , , ,PROVISIONAL,89,59,O_____________,nhc_working_bt,AL092022,26.0000,-82.7000, ,HU,135,937,4,120,140,100,150,70,60,70,80,40,40,30,40,1010,270,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,120,120,270,210,7,16
2022263N10313,IAN,a,1500,TS,26.3099,-82.5872, , , ,PROVISIONAL,59,24,P_____________, ,AL092022,26.3149,-82.5872, ,HU,135,937,4,125,145,100,150,60,60,70,80,35,40,30,42,1010,270,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,82,120,285,225,7,24
2022263N10313,IAN,a,1800,TS,26.6000,-82.4000, , , ,PROVISIONAL,24,0,O_____________,nhc_working_bt,AL092022,26.6000,-82.4000, ,HU,135,938,4,130,150,100,150,50,60,70,80,30,40,30,45,1010,270,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,45,120,300,240,8,36
2022263N10313,IAN,a,2100,TS,26.9220,-82.0882, , , ,PROVISIONAL,0,0,P_____________, ,AL092022,26.8953,-82.0881, ,HU,117,949,4,130,150,100,150,50,60,70,80,30,40,30,45,1010,260,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,67, ,270,210,9,43
2022263N10313,IAN,a,0000,TS,27.2667,-81.7000, , , ,PROVISIONAL,0, ,O_____________,nhc_working_bt,AL092022,27.2000,-81.7000, ,HU,100,960,3,130,150,100,150,50,60,70,80,30,40,30,45,1010,250,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,90, ,240,180,10,45
